image,sigma,median_size,threshold_method,threshold_value,open_size,close_size,dice
LIDC-IDRI-0003_R_3.nii.gz,0.5,5,fixed,-300,2,0,0.006527947776417789
LIDC-IDRI-0003_R_3.nii.gz,0.5,5,fixed,-300,2,2,0.0064672594987873885
LIDC-IDRI-0003_R_3.nii.gz,0.5,5,fixed,-300,2,3,0.0064672594987873885
LIDC-IDRI-0003_R_3.nii.gz,0.5,5,fixed,-300,3,0,0.0
LIDC-IDRI-0003_R_3.nii.gz,0.5,5,fixed,-300,3,2,0.0
LIDC-IDRI-0003_R_3.nii.gz,0.5,5,fixed,-300,3,3,0.0
LIDC-IDRI-0003_R_3.nii.gz,1.0,1,otsu,-465,0,0,0.10069827269386256
LIDC-IDRI-0003_R_3.nii.gz,1.0,1,otsu,-465,0,2,0.1044349070100143
LIDC-IDRI-0003_R_3.nii.gz,1.0,1,otsu,-465,0,3,0.11693834160170093
LIDC-IDRI-0003_R_3.nii.gz,1.0,1,otsu,-465,2,0,0.09398496240601503
LIDC-IDRI-0003_R_3.nii.gz,1.0,1,otsu,-465,2,2,0.09666788722079825
LIDC-IDRI-0003_R_3.nii.gz,1.0,1,otsu,-465,2,3,0.10472727272727272
LIDC-IDRI-0003_R_3.nii.gz,1.0,1,otsu,-465,3,0,0.0744398025066464
LIDC-IDRI-0003_R_3.nii.gz,1.0,1,otsu,-465,3,2,0.07569573283858998
LIDC-IDRI-0003_R_3.nii.gz,1.0,1,otsu,-465,3,3,0.07914201183431953
LIDC-IDRI-0003_R_3.nii.gz,1.0,1,fixed,-500,0,0,0.11819484240687679
LIDC-IDRI-0003_R_3.nii.gz,1.0,1,fixed,-500,0,2,0.12043160459450052
LIDC-IDRI-0003_R_3.nii.gz,1.0,1,fixed,-500,0,3,0.12642487046632125
LIDC-IDRI-0003_R_3.nii.gz,1.0,1,fixed,-500,2,0,0.11596330275229358
LIDC-IDRI-0003_R_3.nii.gz,1.0,1,fixed,-500,2,2,0.11701748127006778
LIDC-IDRI-0003_R_3.nii.gz,1.0,1,fixed,-500,2,3,0.12127659574468085
LIDC-IDRI-0003_R_3.nii.gz,1.0,1,fixed,-500,3,0,0.09710896960711639
LIDC-IDRI-0003_R_3.nii.gz,1.0,1,fixed,-500,3,2,0.09547920433996383
LIDC-IDRI-0003_R_3.nii.gz,1.0,1,fixed,-500,3,3,0.096028880866426
LIDC-IDRI-0003_R_3.nii.gz,1.0,1,fixed,-400,0,0,0.06379707916986933
LIDC-IDRI-0003_R_3.nii.gz,1.0,1,fixed,-400,0,2,0.0704647676161919
LIDC-IDRI-0003_R_3.nii.gz,1.0,1,fixed,-400,0,3,0.08679525222551929
LIDC-IDRI-0003_R_3.nii.gz,1.0,1,fixed,-400,2,0,0.053648915187376724
LIDC-IDRI-0003_R_3.nii.gz,1.0,1,fixed,-400,2,2,0.060023085802231625
LIDC-IDRI-0003_R_3.nii.gz,1.0,1,fixed,-400,2,3,0.07104660045836517
LIDC-IDRI-0003_R_3.nii.gz,1.0,1,fixed,-400,3,0,0.0
LIDC-IDRI-0003_R_3.nii.gz,1.0,1,fixed,-400,3,2,0.0
LIDC-IDRI-0003_R_3.nii.gz,1.0,1,fixed,-400,3,3,0.0
LIDC-IDRI-0003_R_3.nii.gz,1.0,1,fixed,-300,0,0,0.02376075378943056
LIDC-IDRI-0003_R_3.nii.gz,1.0,1,fixed,-300,0,2,0.03374849337083166
LIDC-IDRI-0003_R_3.nii.gz,1.0,1,fixed,-300,0,3,0.04630738522954092
LIDC-IDRI-0003_R_3.nii.gz,1.0,1,fixed,-300,2,0,0.013462347496844763
LIDC-IDRI-0003_R_3.nii.gz,1.0,1,fixed,-300,2,2,0.019834710743801654
LIDC-IDRI-0003_R_3.nii.gz,1.0,1,fixed,-300,2,3,0.026359143327841845
LIDC-IDRI-0003_R_3.nii.gz,1.0,1,fixed,-300,3,0,0.0
LIDC-IDRI-0003_R_3.nii.gz,1.0,1,fixed,-300,3,2,0.0
LIDC-IDRI-0003_R_3.nii.gz,1.0,1,fixed,-300,3,3,0.0
LIDC-IDRI-0003_R_3.nii.gz,1.0,3,otsu,-464,0,0,0.0861812778603269
LIDC-IDRI-0003_R_3.nii.gz,1.0,3,otsu,-464,0,2,0.08714596949891068
LIDC-IDRI-0003_R_3.nii.gz,1.0,3,otsu,-464,0,3,0.08840579710144927
LIDC-IDRI-0003_R_3.nii.gz,1.0,3,otsu,-464,2,0,0.08531521328803322
LIDC-IDRI-0003_R_3.nii.gz,1.0,3,otsu,-464,2,2,0.08493353028064993
LIDC-IDRI-0003_R_3.nii.gz,1.0,3,otsu,-464,2,3,0.08621960206337509
LIDC-IDRI-0003_R_3.nii.gz,1.0,3,otsu,-464,3,0,0.07660219946909366
LIDC-IDRI-0003_R_3.nii.gz,1.0,3,otsu,-464,3,2,0.0778642936596218
LIDC-IDRI-0003_R_3.nii.gz,1.0,3,otsu,-464,3,3,0.07846039970392302
LIDC-IDRI-0003_R_3.nii.gz,1.0,3,fixed,-500,0,0,0.1057587830496197
LIDC-IDRI-0003_R_3.nii.gz,1.0,3,fixed,-500,0,2,0.10630758327427356
LIDC-IDRI-0003_R_3.nii.gz,1.0,3,fixed,-500,0,3,0.10797459421312633
LIDC-IDRI-0003_R_3.nii.gz,1.0,3,fixed,-500,2,0,0.1019202363367799
LIDC-IDRI-0003_R_3.nii.gz,1.0,3,fixed,-500,2,2,0.09974701843151428
LIDC-IDRI-0003_R_3.nii.gz,1.0,3,fixed,-500,2,3,0.10007199424046076
LIDC-IDRI-0003_R_3.nii.gz,1.0,3,fixed,-500,3,0,0.0962962962962963
LIDC-IDRI-0003_R_3.nii.gz,1.0,3,fixed,-500,3,2,0.09427121102248005
LIDC-IDRI-0003_R_3.nii.gz,1.0,3,fixed,-500,3,3,0.09399855386840203
LIDC-IDRI-0003_R_3.nii.gz,1.0,3,fixed,-400,0,0,0.04736024844720497
LIDC-IDRI-0003_R_3.nii.gz,1.0,3,fixed,-400,0,2,0.0502092050209205
LIDC-IDRI-0003_R_3.nii.gz,1.0,3,fixed,-400,0,3,0.056818181818181816
LIDC-IDRI-0003_R_3.nii.gz,1.0,3,fixed,-400,2,0,0.04196357878068092
LIDC-IDRI-0003_R_3.nii.gz,1.0,3,fixed,-400,2,2,0.04499612102404965
LIDC-IDRI-0003_R_3.nii.gz,1.0,3,fixed,-400,2,3,0.04949729311678268
LIDC-IDRI-0003_R_3.nii.gz,1.0,3,fixed,-400,3,0,0.021608643457382955
LIDC-IDRI-0003_R_3.nii.gz,1.0,3,fixed,-400,3,2,0.023547880690737835
LIDC-IDRI-0003_R_3.nii.gz,1.0,3,fixed,-400,3,3,0.023547880690737835
LIDC-IDRI-0003_R_3.nii.gz,1.0,3,fixed,-300,0,0,0.004942339373970346
LIDC-IDRI-0003_R_3.nii.gz,1.0,3,fixed,-300,0,2,0.007293354943273906
LIDC-IDRI-0003_R_3.nii.gz,1.0,3,fixed,-300,0,3,0.00971266693646297
LIDC-IDRI-0003_R_3.nii.gz,1.0,3,fixed,-300,2,0,0.0
LIDC-IDRI-0003_R_3.nii.gz,1.0,3,fixed,-300,2,2,0.0
LIDC-IDRI-0003_R_3.nii.gz,1.0,3,fixed,-300,2,3,0.0
LIDC-IDRI-0003_R_3.nii.gz,1.0,3,fixed,-300,3,0,0.0
LIDC-IDRI-0003_R_3.nii.gz,1.0,3,fixed,-300,3,2,0.0
LIDC-IDRI-0003_R_3.nii.gz,1.0,3,fixed,-300,3,3,0.0
LIDC-IDRI-0003_R_3.nii.gz,1.0,5,otsu,-464,0,0,0.06228893058161351
LIDC-IDRI-0003_R_3.nii.gz,1.0,5,otsu,-464,0,2,0.06307977736549165
LIDC-IDRI-0003_R_3.nii.gz,1.0,5,otsu,-464,0,3,0.06307977736549165
LIDC-IDRI-0003_R_3.nii.gz,1.0,5,otsu,-464,2,0,0.05477367820464055
LIDC-IDRI-0003_R_3.nii.gz,1.0,5,otsu,-464,2,2,0.05492851768246802
LIDC-IDRI-0003_R_3.nii.gz,1.0,5,otsu,-464,2,3,0.05492851768246802
LIDC-IDRI-0003_R_3.nii.gz,1.0,5,otsu,-464,3,0,0.04362801377726751
LIDC-IDRI-0003_R_3.nii.gz,1.0,5,otsu,-464,3,2,0.04314912944738834
LIDC-IDRI-0003_R_3.nii.gz,1.0,5,otsu,-464,3,3,0.04314912944738834
LIDC-IDRI-0003_R_3.nii.gz,1.0,5,fixed,-500,0,0,0.07815924032140248
LIDC-IDRI-0003_R_3.nii.gz,1.0,5,fixed,-500,0,2,0.0782041998551774
LIDC-IDRI-0003_R_3.nii.gz,1.0,5,fixed,-500,0,3,0.0782041998551774
LIDC-IDRI-0003_R_3.nii.gz,1.0,5,fixed,-500,2,0,0.07161314138058324
LIDC-IDRI-0003_R_3.nii.gz,1.0,5,fixed,-500,2,2,0.07171606293450421
LIDC-IDRI-0003_R_3.nii.gz,1.0,5,fixed,-500,2,3,0.07171606293450421
LIDC-IDRI-0003_R_3.nii.gz,1.0,5,fixed,-500,3,0,0.06317354143441099
LIDC-IDRI-0003_R_3.nii.gz,1.0,5,fixed,-500,3,2,0.06263817243920412
LIDC-IDRI-0003_R_3.nii.gz,1.0,5,fixed,-500,3,3,0.06263817243920412
LIDC-IDRI-0003_R_3.nii.gz,1.0,5,fixed,-400,0,0,0.02043222003929273
LIDC-IDRI-0003_R_3.nii.gz,1.0,5,fixed,-400,0,2,0.021798365122615803
LIDC-IDRI-0003_R_3.nii.gz,1.0,5,fixed,-400,0,3,0.027939464493597205
LIDC-IDRI-0003_R_3.nii.gz,1.0,5,fixed,-400,2,0,0.006394884092725819
LIDC-IDRI-0003_R_3.nii.gz,1.0,5,fixed,-400,2,2,0.006339144215530904
LIDC-IDRI-0003_R_3.nii.gz,1.0,5,fixed,-400,2,3,0.006339144215530904
LIDC-IDRI-0003_R_3.nii.gz,1.0,5,fixed,-400,3,0,0.0
LIDC-IDRI-0003_R_3.nii.gz,1.0,5,fixed,-400,3,2,0.0
LIDC-IDRI-0003_R_3.nii.gz,1.0,5,fixed,-400,3,3,0.0
LIDC-IDRI-0003_R_3.nii.gz,1.0,5,fixed,-300,0,0,0.0
LIDC-IDRI-0003_R_3.nii.gz,1.0,5,fixed,-300,0,2,0.0
LIDC-IDRI-0003_R_3.nii.gz,1.0,5,fixed,-300,0,3,0.0
LIDC-IDRI-0003_R_3.nii.gz,1.0,5,fixed,-300,2,0,0.0
LIDC-IDRI-0003_R_3.nii.gz,1.0,5,fixed,-300,2,2,0.0
LIDC-IDRI-0003_R_3.nii.gz,1.0,5,fixed,-300,2,3,0.0
LIDC-IDRI-0003_R_3.nii.gz,1.0,5,fixed,-300,3,0,0.0
LIDC-IDRI-0003_R_3.nii.gz,1.0,5,fixed,-300,3,2,0.0
LIDC-IDRI-0003_R_3.nii.gz,1.0,5,fixed,-300,3,3,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,1,otsu,-465,0,0,0.04231205137891953
LIDC-IDRI-0003_R_3.nii.gz,2.0,1,otsu,-465,0,2,0.04263275991024682
LIDC-IDRI-0003_R_3.nii.gz,2.0,1,otsu,-465,0,3,0.042600896860986545
LIDC-IDRI-0003_R_3.nii.gz,2.0,1,otsu,-465,2,0,0.04038095238095238
LIDC-IDRI-0003_R_3.nii.gz,2.0,1,otsu,-465,2,2,0.03996983408748114
LIDC-IDRI-0003_R_3.nii.gz,2.0,1,otsu,-465,2,3,0.039909638554216864
LIDC-IDRI-0003_R_3.nii.gz,2.0,1,otsu,-465,3,0,0.034403669724770644
LIDC-IDRI-0003_R_3.nii.gz,2.0,1,otsu,-465,3,2,0.0340393343419062
LIDC-IDRI-0003_R_3.nii.gz,2.0,1,otsu,-465,3,3,0.033987915407854986
LIDC-IDRI-0003_R_3.nii.gz,2.0,1,fixed,-500,0,0,0.06698216235893702
LIDC-IDRI-0003_R_3.nii.gz,2.0,1,fixed,-500,0,2,0.06649801228767618
LIDC-IDRI-0003_R_3.nii.gz,2.0,1,fixed,-500,0,3,0.06719653179190752
LIDC-IDRI-0003_R_3.nii.gz,2.0,1,fixed,-500,2,0,0.06676449009537784
LIDC-IDRI-0003_R_3.nii.gz,2.0,1,fixed,-500,2,2,0.06625409537677467
LIDC-IDRI-0003_R_3.nii.gz,2.0,1,fixed,-500,2,3,0.06695778748180495
LIDC-IDRI-0003_R_3.nii.gz,2.0,1,fixed,-500,3,0,0.0568685376661743
LIDC-IDRI-0003_R_3.nii.gz,2.0,1,fixed,-500,3,2,0.056451612903225805
LIDC-IDRI-0003_R_3.nii.gz,2.0,1,fixed,-500,3,3,0.056451612903225805
LIDC-IDRI-0003_R_3.nii.gz,2.0,1,fixed,-400,0,0,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,1,fixed,-400,0,2,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,1,fixed,-400,0,3,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,1,fixed,-400,2,0,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,1,fixed,-400,2,2,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,1,fixed,-400,2,3,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,1,fixed,-400,3,0,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,1,fixed,-400,3,2,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,1,fixed,-400,3,3,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,1,fixed,-300,0,0,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,1,fixed,-300,0,2,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,1,fixed,-300,0,3,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,1,fixed,-300,2,0,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,1,fixed,-300,2,2,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,1,fixed,-300,2,3,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,1,fixed,-300,3,0,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,1,fixed,-300,3,2,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,1,fixed,-300,3,3,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,3,otsu,-465,0,0,0.0363498674744415
LIDC-IDRI-0003_R_3.nii.gz,2.0,3,otsu,-465,0,2,0.03685596088755171
LIDC-IDRI-0003_R_3.nii.gz,2.0,3,otsu,-465,0,3,0.0368282600526118
LIDC-IDRI-0003_R_3.nii.gz,2.0,3,otsu,-465,2,0,0.032036613272311214
LIDC-IDRI-0003_R_3.nii.gz,2.0,3,otsu,-465,2,2,0.033308099924299776
LIDC-IDRI-0003_R_3.nii.gz,2.0,3,otsu,-465,2,3,0.03325774754346183
LIDC-IDRI-0003_R_3.nii.gz,2.0,3,otsu,-465,3,0,0.013856812933025405
LIDC-IDRI-0003_R_3.nii.gz,2.0,3,otsu,-465,3,2,0.013771996939556235
LIDC-IDRI-0003_R_3.nii.gz,2.0,3,otsu,-465,3,3,0.013750954927425516
LIDC-IDRI-0003_R_3.nii.gz,2.0,3,fixed,-500,0,0,0.06489245351804593
LIDC-IDRI-0003_R_3.nii.gz,2.0,3,fixed,-500,0,2,0.06453952139231327
LIDC-IDRI-0003_R_3.nii.gz,2.0,3,fixed,-500,0,3,0.06524102935846321
LIDC-IDRI-0003_R_3.nii.gz,2.0,3,fixed,-500,2,0,0.06098457016899339
LIDC-IDRI-0003_R_3.nii.gz,2.0,3,fixed,-500,2,2,0.06060606060606061
LIDC-IDRI-0003_R_3.nii.gz,2.0,3,fixed,-500,2,3,0.061313868613138686
LIDC-IDRI-0003_R_3.nii.gz,2.0,3,fixed,-500,3,0,0.050997782705099776
LIDC-IDRI-0003_R_3.nii.gz,2.0,3,fixed,-500,3,2,0.05073529411764706
LIDC-IDRI-0003_R_3.nii.gz,2.0,3,fixed,-500,3,3,0.05073529411764706
LIDC-IDRI-0003_R_3.nii.gz,2.0,3,fixed,-400,0,0,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,3,fixed,-400,0,2,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,3,fixed,-400,0,3,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,3,fixed,-400,2,0,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,3,fixed,-400,2,2,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,3,fixed,-400,2,3,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,3,fixed,-400,3,0,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,3,fixed,-400,3,2,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,3,fixed,-400,3,3,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,3,fixed,-300,0,0,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,3,fixed,-300,0,2,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,3,fixed,-300,0,3,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,3,fixed,-300,2,0,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,3,fixed,-300,2,2,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,3,fixed,-300,2,3,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,3,fixed,-300,3,0,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,3,fixed,-300,3,2,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,3,fixed,-300,3,3,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,5,otsu,-460,0,0,0.006947124662292551
LIDC-IDRI-0003_R_3.nii.gz,2.0,5,otsu,-460,0,2,0.006925740669488265
LIDC-IDRI-0003_R_3.nii.gz,2.0,5,otsu,-460,0,3,0.006920415224913495
LIDC-IDRI-0003_R_3.nii.gz,2.0,5,otsu,-460,2,0,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,5,otsu,-460,2,2,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,5,otsu,-460,2,3,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,5,otsu,-460,3,0,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,5,otsu,-460,3,2,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,5,otsu,-460,3,3,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,5,fixed,-500,0,0,0.045739579490962745
LIDC-IDRI-0003_R_3.nii.gz,2.0,5,fixed,-500,0,2,0.045588235294117645
LIDC-IDRI-0003_R_3.nii.gz,2.0,5,fixed,-500,0,3,0.0470242468772961
LIDC-IDRI-0003_R_3.nii.gz,2.0,5,fixed,-500,2,0,0.04154302670623145
LIDC-IDRI-0003_R_3.nii.gz,2.0,5,fixed,-500,2,2,0.041404805914972274
LIDC-IDRI-0003_R_3.nii.gz,2.0,5,fixed,-500,2,3,0.041404805914972274
LIDC-IDRI-0003_R_3.nii.gz,2.0,5,fixed,-500,3,0,0.029137093761673515
LIDC-IDRI-0003_R_3.nii.gz,2.0,5,fixed,-500,3,2,0.029039463886820552
LIDC-IDRI-0003_R_3.nii.gz,2.0,5,fixed,-500,3,3,0.029039463886820552
LIDC-IDRI-0003_R_3.nii.gz,2.0,5,fixed,-400,0,0,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,5,fixed,-400,0,2,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,5,fixed,-400,0,3,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,5,fixed,-400,2,0,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,5,fixed,-400,2,2,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,5,fixed,-400,2,3,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,5,fixed,-400,3,0,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,5,fixed,-400,3,2,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,5,fixed,-400,3,3,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,5,fixed,-300,0,0,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,5,fixed,-300,0,2,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,5,fixed,-300,0,3,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,5,fixed,-300,2,0,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,5,fixed,-300,2,2,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,5,fixed,-300,2,3,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,5,fixed,-300,3,0,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,5,fixed,-300,3,2,0.0
LIDC-IDRI-0003_R_3.nii.gz,2.0,5,fixed,-300,3,3,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,1,otsu,-466,0,0,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,1,otsu,-466,0,2,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,1,otsu,-466,0,3,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,1,otsu,-466,2,0,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,1,otsu,-466,2,2,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,1,otsu,-466,2,3,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,1,otsu,-466,3,0,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,1,otsu,-466,3,2,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,1,otsu,-466,3,3,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,1,fixed,-500,0,0,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,1,fixed,-500,0,2,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,1,fixed,-500,0,3,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,1,fixed,-500,2,0,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,1,fixed,-500,2,2,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,1,fixed,-500,2,3,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,1,fixed,-500,3,0,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,1,fixed,-500,3,2,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,1,fixed,-500,3,3,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,1,fixed,-400,0,0,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,1,fixed,-400,0,2,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,1,fixed,-400,0,3,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,1,fixed,-400,2,0,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,1,fixed,-400,2,2,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,1,fixed,-400,2,3,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,1,fixed,-400,3,0,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,1,fixed,-400,3,2,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,1,fixed,-400,3,3,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,1,fixed,-300,0,0,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,1,fixed,-300,0,2,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,1,fixed,-300,0,3,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,1,fixed,-300,2,0,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,1,fixed,-300,2,2,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,1,fixed,-300,2,3,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,1,fixed,-300,3,0,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,1,fixed,-300,3,2,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,1,fixed,-300,3,3,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,3,otsu,-466,0,0,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,3,otsu,-466,0,2,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,3,otsu,-466,0,3,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,3,otsu,-466,2,0,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,3,otsu,-466,2,2,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,3,otsu,-466,2,3,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,3,otsu,-466,3,0,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,3,otsu,-466,3,2,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,3,otsu,-466,3,3,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,3,fixed,-500,0,0,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,3,fixed,-500,0,2,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,3,fixed,-500,0,3,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,3,fixed,-500,2,0,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,3,fixed,-500,2,2,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,3,fixed,-500,2,3,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,3,fixed,-500,3,0,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,3,fixed,-500,3,2,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,3,fixed,-500,3,3,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,3,fixed,-400,0,0,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,3,fixed,-400,0,2,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,3,fixed,-400,0,3,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,3,fixed,-400,2,0,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,3,fixed,-400,2,2,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,3,fixed,-400,2,3,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,3,fixed,-400,3,0,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,3,fixed,-400,3,2,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,3,fixed,-400,3,3,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,3,fixed,-300,0,0,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,3,fixed,-300,0,2,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,3,fixed,-300,0,3,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,3,fixed,-300,2,0,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,3,fixed,-300,2,2,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,3,fixed,-300,2,3,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,3,fixed,-300,3,0,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,3,fixed,-300,3,2,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,3,fixed,-300,3,3,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,5,otsu,-466,0,0,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,5,otsu,-466,0,2,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,5,otsu,-466,0,3,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,5,otsu,-466,2,0,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,5,otsu,-466,2,2,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,5,otsu,-466,2,3,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,5,otsu,-466,3,0,0.0
LIDC-IDRI-0003_R_3.nii.gz,3.0,5,otsu,-466,3,2,0.0
